"","A","B","rowmean"
"90",0.512726373970509,-0.609813782802051,-0.048543704415771
"91",0.452614452689886,0.305121020254467,0.378867736472177
"92",-0.368276427965611,-1.05539817945143,-0.71183730370852
"93",0.796824620105326,-1.11174963278145,-0.157462506338062
"94",0.988898992072791,-0.348840793931519,0.320029099070636
"95",0.0615092874504626,-0.0323471240686636,0.0145810816908995
"96",0.101613323204219,1.89783425659128,0.999723789897749
"97",-0.872299828566611,-0.0941075858419312,-0.483203707204271
"98",0.483843077905476,2.19614850025826,1.33999578908187
"99",0.861612325534225,-0.55692652786684,0.152342898833692
"100",-0.226015051361173,-1.10025949004248,-0.663137270701826
"101",-0.282060101628304,0.167600970446922,-0.057229565590691
"102",0.613120035734028,-0.730583616003538,-0.058731790134755
"103",0.780099716037512,-0.0206427995102827,0.379728458263615
"104",-0.0118418354541063,-0.532005989372902,-0.271923912413504
"105",-0.0418823398649693,0.00529513677390221,-0.0182936015455335
"106",-0.430536520201713,-0.17171344275609,-0.301124981478901
"107",-0.937593232374638,-0.591747326076416,-0.764670279225527
"108",0.0446257069706917,0.674765938455449,0.35969582271307
"109",0.487870362587273,-0.888312202221866,-0.200220919817297
"110",0.740448520518839,1.39166064807181,1.06605458429532
"111",0.114438164513558,0.566103640928969,0.340270902721264
"112",0.823714124504477,-0.2692668343936,0.277223645055439
"113",-0.0783578264527023,-0.0160284714358391,-0.0471931489442707
"114",0.912822258658707,-0.876144622285015,0.018338818186846
"115",0.589581564068794,1.06141407347937,0.825497818774082
"116",-0.495932300575078,0.689442850871155,0.0967552751480385
"117",-0.158950819633901,0.326097647218278,0.0835734137921885
"118",-0.149572317954153,1.28183366075149,0.566130671398668
"119",-0.353085632435977,-0.27788513056199,-0.315485381498984
"120",-0.738168073818088,0.105804281751982,-0.316181896033053
"121",0.55430053640157,-0.22186085276713,0.16621984181722
"122",-0.437325717881322,0.611918795956377,0.0872965390375275
"123",-0.682130223140121,1.10413738285845,0.211003579859165
"124",0.54078177222982,0.14121919757257,0.341000484901195
"125",0.616228801663965,-0.432275283972912,0.0919767588455265
"126",-0.747479211073369,-1.22597852116577,-0.98672886611957
"127",0.765103382524103,-0.658093968081561,0.053504707221271
"128",-0.535571970045567,-0.944754742992965,-0.740163356519266
"129",0.428218170069158,-1.75292336279227,-0.662352596361556
"130",-0.520418813452125,2.13840183866386,0.808991512605868
"131",0.514864193275571,-0.893627684623888,-0.189381745674158
"132",-0.313498793169856,0.781498491552951,0.233999849191548
"133",-0.808729719370604,-0.745795341614452,-0.777262530492528
"134",-0.735778430011123,-0.0995955904633156,-0.417687010237219
"135",-0.620306901633739,0.662318505843566,0.0210058021049135
"136",-0.696554540190846,0.0717296464593435,-0.312412446865751
"137",-0.706006321124732,1.11099471699806,0.202494197936664
"138",0.908465120010078,-0.622993844796262,0.142735637606908
"139",-0.449386597145349,0.379999809019524,-0.0346933940629125
"140",-0.799618402030319,-0.0916185776704573,-0.445618489850388
"141",0.172716633882374,-1.19016260129813,-0.508722983707878
"142",0.574642777908593,0.155396194502674,0.365019486205634
"143",0.996236087754369,-0.0106537456083092,0.49279117107303
"144",0.500696048606187,-0.0360719469003643,0.232312050852911
"145",-0.125053842552006,-0.347349979904359,-0.236201911228183
"146",0.345696798060089,0.225375632573424,0.285536215316756
"147",-0.70208437088877,1.47880316665434,0.388359397882785
"148",0.0755487531423569,-1.15396509214851,-0.539208169503077
"149",0.470524865668267,-1.06259228977554,-0.296033712053636
"150",0.26333742402494,-1.26790667286062,-0.50228462441784
"151",0.118811595253646,0.639038740769767,0.378925168011707
"152",0.319231689441949,-0.243286314683494,0.0379726873792275
"153",0.0377687974832952,-1.31589090103942,-0.639061051778062
"154",0.167757052928209,1.43455710672012,0.801157079824165
"155",-0.999217773787677,0.250171789947477,-0.3745229919201
"156",-0.598061039112508,0.185690057116674,-0.206185490997917
"157",-0.243180661462247,0.177005855673314,-0.0330874028944665
"158",-0.678612462710589,-1.81161474871472,-1.24511360571265
"159",-0.851415819954127,-0.680767847733137,-0.766091833843632
"160",0.145257604774088,-0.239889077641976,-0.047315736433944
"161",-0.712550002150238,-0.873680520751324,-0.793115261450781
"162",-0.531888303812593,-1.24433070186206,-0.888109502837326
"163",-0.460595273878425,-0.764845947788435,-0.61272061083343
"164",-0.188011534512043,1.1834149082202,0.497701686854078
"165",-0.180455389432609,-0.871608636818581,-0.526032013125595
"166",-0.675120796076953,0.122498113666554,-0.2763113412052
"167",0.303014947567135,-0.804828682909565,-0.250906867671215
"168",0.231455942150205,-0.262446117206517,-0.015495087528156
"169",-0.318971800617874,-0.528592786667965,-0.42378229364292
"170",-0.705655988305807,0.531624560310018,-0.0870157139978945
"171",-0.582189694046974,-1.47175113656299,-1.02697041530498
"172",0.712868415750563,1.01308692353786,0.862977669644212
"173",-0.287144954316318,-0.281898421430289,-0.284521687873303
"174",-0.0633997740224004,2.58876924969283,1.26268473783521
"175",-0.235034847166389,0.900221865367333,0.332593509100472
"176",-0.0681602391414344,-0.153858362427965,-0.1110093007847
"177",0.180021772161126,-0.510377945618134,-0.165178086728504
"178",0.828814102802426,0.812369118341465,0.820591610571946
"179",-0.557687561027706,0.000491699321008849,-0.278597930853349
"180",0.881676304619759,0.112164139741062,0.49692022218041
"181",-0.868984963744879,0.18110858967459,-0.343938187035145
"182",-0.50826313206926,0.751059491214263,0.121398179572501
"183",0.682650433853269,-0.186847577617563,0.247901428117853
"184",0.47172439051792,-0.151423294017325,0.160150548250298
"185",-0.0538085354492068,-1.8876917787697,-0.970750157109453
"186",0.124664837028831,0.914259515113097,0.519462176070964
"187",0.393864107318223,0.384286113418005,0.389075110368114
"188",0.622445784043521,0.405696957602937,0.514071370823229
"189",0.837629932444543,0.287499534884176,0.56256473366436
"190",-0.914888042490929,0.554968930517284,-0.179959555986823
"191",0.586012767627835,1.03153764654691,0.808775207087372
"192",0.616233365144581,0.127287322180063,0.371760343662322
"193",0.358510000631213,1.41241102548743,0.885460513059321
"194",0.847994196228683,-0.227150225020052,0.310421985604315
"195",0.827174416743219,-0.780274772974233,0.023449821884493
"196",0.224240061827004,0.532621453929937,0.37843075787847
"197",0.429509466513991,1.06536293827972,0.747436202396855
"198",0.974636341910809,-0.160935453713641,0.406850444098584
"199",-0.0970684797503054,1.84566619982325,0.874298860036472
"200",-0.395765254739672,0.843026527477942,0.223630636369135
"201",0.651508160401136,-1.4485683728207,-0.398530106209782
"202",0.119224127847701,-1.8572653177323,-0.869020594942299
"203",0.19744303682819,-0.601728835421898,-0.202142899296854
"204",0.588463365100324,1.68161590528687,1.1350396351936
"205",-0.86605962831527,-0.624395516973773,-0.745227572644521
"206",-0.803175635170192,0.0344826826850604,-0.384346476242566
"207",0.446851313114166,-2.36837067973327,-0.960759683309552
"208",-0.764943536836654,-0.625142779702264,-0.695043158269459
"209",0.511209556367248,-0.518123229236616,-0.00345683643468403
"210",-0.0188342542387545,-0.623817927173135,-0.321326090705945
"211",-0.0367079051211476,0.882946716483879,0.423119405681366
"212",-0.286238889675587,-0.967827143787689,-0.627033016731638
"213",0.276293092407286,-1.51173924020308,-0.617723073897897
"214",-0.825211606919765,-0.357946540138688,-0.591579073529227
"215",0.0906115351244807,-1.46308214610206,-0.68623530548879
"216",0.710847010836005,1.89810434566513,1.30447567825057
"217",-0.289530058857054,-0.613920098920513,-0.451725078888784
"218",-0.955466870218515,-0.434459308653895,-0.694963089436205
"219",0.620193950366229,0.915998394200425,0.768096172283327
"220",-0.534952278714627,-0.765998374716699,-0.650475326715663
"221",-0.38559356238693,0.743984331443454,0.179195384528262
"222",0.346730251330882,1.01794908910381,0.682339670217346
"223",0.869794219266623,0.498180151682713,0.683987185474668
"224",0.672075122594833,0.0574226190397425,0.364748870817288
"225",0.0182422893121839,-0.26839203442486,-0.125074872556338
"226",0.102163461968303,0.828433708000589,0.465298584984446
"227",0.929063876159489,1.05437024872562,0.991717062442554
"228",0.286498243920505,-0.9993992786325,-0.356450517355998
"229",-0.831571866758168,0.87590747010928,0.022167801675556
"230",-0.789235326461494,-0.148606127470749,-0.468920726966121
"231",0.940894567407668,1.51757778301338,1.22923617521052
"232",-0.81710615940392,-0.913524713112456,-0.865315436258188
"233",-0.529576214496046,-0.976558322170717,-0.753067268333381
"234",0.329430151265115,-0.109567589610508,0.109931280827303
"235",-0.159293937496841,0.631417859568551,0.236061961035855
"236",0.751939442940056,-0.721419867799316,0.01525978757037
"237",-0.764462237711996,-0.528370039355878,-0.646416138533937
"238",0.726229702122509,-1.35423342915309,-0.31400186351529
"239",0.827505940105766,-0.156021381307462,0.335742279399152
"240",-0.729868433903903,-0.0638013781219666,-0.396834906012935
"241",-0.0987952169962227,1.21277624981094,0.556990516407359
"242",0.470773966051638,-0.351063167511684,0.059855399269977
"243",-0.238921067677438,-0.0899073436378014,-0.16441420565762
"244",0.0383157609030604,-1.11229762123594,-0.53699093016644
"245",-0.311974855139852,0.834738472357178,0.261381808608663
"246",-0.953882672358304,-1.75804610471877,-1.35596438853854
"247",-0.250309119932353,0.701201685458059,0.225446282762853
"248",-0.0395047417841852,-1.3975455818117,-0.718525161797943
"249",-0.321123686619103,-0.243407921839545,-0.282265804229324
"250",0.585484602954239,-0.937620885477034,-0.176068141261398
"251",0.830708876252174,-0.807791138677774,0.0114588687872
"252",-0.999150679446757,-0.739751797347411,-0.869451238397084
"253",-0.254214036744088,-0.616751606066957,-0.435482821405523
"254",0.922159384936094,0.994667701505881,0.958413543220987
"255",-0.883412664756179,0.0211038010826627,-0.431154431836758
"256",-0.253219870850444,-0.174144928230657,-0.213682399540551
"257",0.847730493638664,0.556743610105985,0.702237051872325
"258",0.272700749803334,-0.485605903940611,-0.106452577068639
"259",-0.09741853736341,0.0988792145280833,0.000730338582336655
"260",-0.423197130206972,0.367273222211879,-0.0279619539975465
"261",0.0366578381508589,-1.781664957217,-0.872503559533071
"262",-0.364444090053439,0.777333318410778,0.20644461417867
"263",-0.149567413609475,-0.333330355948941,-0.241448884779208
"264",0.421129566151649,-0.79947270872107,-0.189171571284711
"265",-0.137355824466795,1.31500228646225,0.588823230997727
"266",0.499748795293272,0.670543728780526,0.585146262036899
"267",-0.489526719786227,0.031710388641483,-0.228908165572372
"268",0.186658154707402,-0.763387359972193,-0.288364602632395
"269",-0.511185612529516,-0.434382779021942,-0.472784195775729
"270",0.15288002230227,0.241367806899711,0.19712391460099
"271",0.587276278994977,1.20261007129575,0.894943175145363
"272",0.184951259754598,-0.796479588154993,-0.305764164200197
"273",0.51537444954738,0.362846337656629,0.439110393602004
"274",-0.745419189799577,0.0311378223963433,-0.357140683701617
"275",0.103790001012385,0.482271996142564,0.293030998577474
"276",-0.509091106709093,0.358014008717658,-0.0755385489957175
"277",-0.159946350380778,2.06003197770214,0.950042813660681
"278",0.876399369444698,1.08828319664234,0.982341283043519
"279",0.618045561015606,-0.238365890228379,0.189839835393614
"280",0.952934918459505,-0.0449967114758683,0.453969103491818
"281",-0.494542352855206,-2.08838510085561,-1.29146372685541
"282",-0.781636339146644,-2.36727747156838,-1.57445690535751
"283",-0.825357673224062,0.0172308173839565,-0.404063427920053
"284",-0.742442260496318,0.277060757272013,-0.232690751612152
"285",-0.992233046796173,-0.289927823646129,-0.641080435221151
"286",-0.249551386572421,-0.661236048546121,-0.455393717559271
"287",0.863900714088231,0.547811172139971,0.705855943114101
"288",-0.0547828795388341,1.35065129186546,0.647934206163313
"289",-0.795283731538802,1.82591942327485,0.515317845868024
"290",0.776487695984542,-0.852259030520855,-0.0378856672681565
"291",0.894464769400656,1.31000709568462,1.10223593254264
"292",0.7619862803258,0.695050995904227,0.728518638115013
"293",0.545510801486671,-1.53985889609841,-0.49717404730587
"294",0.902643800247461,0.0881108329730251,0.495377316610243
"295",-0.446515474934131,0.190286705291251,-0.12811438482144
"296",0.1343441484496,-1.78171536494911,-0.823685608249755
"297",-0.266254965215921,0.277845840294202,0.0057954375391405
"298",0.187827147077769,-1.27100742840814,-0.541590140665186
"299",-0.0267979707568884,0.365644136738216,0.169423082990664
"300",-0.781572648789734,-0.843536914220904,-0.812554781505319
"301",0.474057207349688,-0.691659317940591,-0.108801055295452
"302",-0.592318884562701,0.245284733018796,-0.173517075771952
"303",0.235062520485371,-0.283569094495236,-0.0242532870049325
"304",0.555887865833938,-2.06026575828102,-0.752188946223541
"305",-0.626459058374166,-1.20169120050191,-0.914075129438038
"306",0.589768671896309,-0.573566664291267,0.00810100380252099
"307",-0.819624947849661,-0.64143218237957,-0.730528565114616
"308",-0.993404141161591,-0.528730634888158,-0.761067388024875
"309",0.111563310958445,-2.03334180693431,-0.960889247987933
"310",-0.760609529912472,-0.00609060274704197,-0.383350066329757
"311",0.84623734280467,0.502853768908191,0.674545555856431
"312",-0.19252021657303,1.33807878185389,0.57277928264043
"313",0.0614963052794337,0.976283753884152,0.518890029581793
"314",0.134928743820637,0.57741476316997,0.356171753495304
"315",-0.0778581956401467,-0.1985856522049,-0.138221923922523
"316",-0.104215392842889,-1.13121399035267,-0.617714691597779
"317",0.867956034839153,0.575048124617878,0.721502079728515
"318",0.222074064426124,0.510921943304435,0.366498003865279
"319",-0.0563315348699689,0.88373550865331,0.413701986891671
"320",-0.74379503633827,-0.339298505436393,-0.541546770887331
"321",-0.233918437268585,0.0744641643617156,-0.0797271364534347
"322",0.487047988455743,1.73027799072512,1.10866298959043
"323",0.38595358049497,0.792347794354043,0.589150687424506
"324",0.200287770945579,-2.31957867379516,-1.05964545142479
"325",-0.799490324221551,-1.3352453370398,-1.06736783063068
"326",-0.966935796663165,-0.947821146174688,-0.957378471418927
"327",0.517436759080738,-0.087759227502795,0.214838765788972
"328",0.961525639053434,-0.259188398572131,0.351168620240652
"329",0.254039279185236,-0.263967722063703,-0.0049642214392335
"330",0.678721539210528,0.508660157080122,0.593690848145325
"331",0.973118014633656,-0.167320471505421,0.402898771564117
"332",0.15772315626964,-1.01660511307941,-0.429440978404885
"333",-0.627097141928971,-0.582735239552822,-0.604916190740897
"334",0.0658037299290299,0.0987376296184278,0.0822706797737288
"335",0.116020670626312,0.993636815406722,0.554828743016517
"336",-0.757955730892718,-0.439062091558613,-0.598508911225665
"337",-0.0477586225606501,0.136210851846893,0.0442261146431214
"338",0.326657688245177,-1.61563631577086,-0.644489313762841
"339",-0.448463899083436,0.476547206326248,0.014041653621406
"340",-0.0947972969152033,2.33529099966636,1.12024685137558
"341",0.542194572277367,0.837401449634905,0.689798010956136
"342",-0.270659062545747,1.21056141512205,0.469951176288152
"343",0.713595780543983,1.79639100249458,1.25499339151928
"344",0.954426067415625,-1.38702705824933,-0.216300495416853
"345",0.227845114655793,-1.20723209692342,-0.489693491133814
"346",-0.066882558632642,0.141422363127512,0.037269902247435
"347",0.976916080340743,-0.346584374450882,0.31516585294493
"348",-0.720985188614577,-1.61496705934645,-1.16797612398051
"349",0.365172375924885,-2.24159528217254,-0.938211453123827
"350",-0.649679825175554,0.125883366514963,-0.261898229330295
"351",0.81293083075434,0.170920081913649,0.491925456333995
"352",-0.858350222930312,-0.0422911232861402,-0.450320673108226
"353",-0.70886582089588,0.311176866619561,-0.19884447713816
"354",0.210705898702145,-0.715606885818708,-0.252450493558282
"355",-0.697483049239963,0.89414834423489,0.0983326474974635
"356",0.304783394560218,1.62715049190644,0.965966943233329
"357",0.942199526820332,0.899554790490626,0.920877158655479
"358",0.197653168812394,1.07796715258328,0.637810160697837
"359",-0.361454322002828,-0.267934134677404,-0.314694228340116
"360",-0.687927603721619,1.29104538000593,0.301558888142156
"361",-0.183684864547104,0.711929424553088,0.264122280002992
"362",0.557621995918453,-2.33870425068446,-0.890541127383004
"363",-0.0720823490992188,0.326220710868298,0.12706918088454
"364",-0.27653283206746,0.957583207274526,0.340525187603533
"365",0.245964027475566,0.767301751797432,0.506632889636499
"366",-0.135746872983873,-1.14437633951991,-0.640061606251892
"367",0.972207312472165,0.560249506563776,0.766228409517971
"368",0.0801763110794127,0.878104994368957,0.479140652724185
"369",-0.207474670838565,0.413400973895153,0.102963151528294
"370",-0.0984889729879797,-0.0374052695705176,-0.0679471212792487
"371",0.895610455889255,-1.13143024488155,-0.117909894496148
"372",0.875140760093927,-0.767830108347642,0.0536553258731425
"373",-0.787393946200609,-1.21107122275374,-0.999232584477174
"374",-0.260155248921365,-0.417728439742351,-0.338941844331858
"375",-0.0915629854425788,-0.771757273641731,-0.431660129542155
"376",0.833064500242472,-0.160073234403846,0.336495632919313
"377",-0.196133348159492,-0.387680541545243,-0.291906944852368
"378",0.858056946191937,1.2388010852497,1.04842901572082
"379",-0.296300228685141,1.2735085266443,0.488604148979579
"380",0.554501604754478,1.28244187366348,0.918471739208979
"381",-0.710940637160093,0.457004281233765,-0.126968177963164
"382",-0.689993976149708,-1.3025961568163,-0.996295066483004
"383",0.74739195080474,-0.593621298654563,0.0768853260750885
"384",-0.306664769537747,-0.464517954502456,-0.385591362020101
"385",-0.523259386885911,0.237149475240947,-0.143054955822482
"386",0.254897659644485,0.485531928544189,0.370214794094337
"387",-0.23541326681152,-0.976552106659475,-0.605982686735497
"388",-0.641253097914159,-0.141358163392792,-0.391305630653475
"389",0.546220753341913,1.47715396266388,1.0116873580029
"390",-0.164502184838057,1.43902950273652,0.637263658949232
"391",-0.649659113492817,-1.06266662922754,-0.856162871360179
"392",0.701847278513014,-1.21824199990371,-0.258197360695348
"393",0.240211896598339,1.19143486267942,0.71582337963888
"394",0.947443661279976,0.859314537341451,0.903379099310714
"395",0.387157380580902,-0.45198046274662,-0.032411541082859
"396",0.0802189689129591,-1.7645070557978,-0.84214404344242
"397",-0.813057926017791,-0.137221020317326,-0.475139473167559
"398",0.35148418834433,0.234896014661275,0.293190101502803
"399",0.516293569002301,-0.514261483096058,0.00101604295312147
"400",0.69518060144037,1.15346186827456,0.924321234857465
"401",-0.583839764352888,0.517112046366305,-0.0333638589932915
"402",0.549373865127563,0.812732556577278,0.681053210852421
"403",-0.163739335723221,-0.20605108687222,-0.184895211297721
"404",0.140695900656283,-1.07649329645401,-0.467898697898863
"405",0.693991929292679,-1.84541501516924,-0.57571154293828
"406",-0.317436632700264,-1.67616129537489,-0.996798964037577
"407",0.408409252762794,0.497474663898621,0.452941958330707
"408",0.8715271926485,-0.460162647741287,0.205682272453606
"409",0.888880253769457,-1.04801505294268,-0.0795673995866115
"410",0.769205513875932,0.874296334409718,0.821750924142825
"411",0.682880044449121,-0.041606087259438,0.320636978594841
"412",-0.677178064826876,-0.66925738991814,-0.673217727372508
"413",-0.667028125375509,1.08162033239172,0.207296103508105
"414",-0.69050087640062,-0.670752987009949,-0.680626931705284
"415",-0.773173274938017,-1.05260427493876,-0.912888774938388
"416",0.59170685429126,0.14022517690031,0.365966015595785
"417",-0.717866095714271,-0.0707642998001702,-0.394315197757221
"418",-0.602707712445408,-0.451157932558446,-0.526932822501927
"419",-0.435521628707647,-0.997761787160194,-0.71664170793392
"420",-0.210576958023012,1.75475313100142,0.772088086489204
"421",0.625547781120986,1.54550022673254,1.08552400392676
"422",-0.222700953483582,0.658103105878722,0.21770107619757
"423",0.457361116074026,2.31645757018197,1.386909343128
"424",0.42126893857494,-0.291307349462579,0.0649807945561805
"425",0.349181411787868,-1.48102915295186,-0.565923870581996
"426",-0.315538788679987,0.745367718832529,0.214914465076271
"427",0.457792510744184,-0.428108553599074,0.014841978572555
"428",-0.555431251879781,1.16028397912168,0.302426363620949
"429",0.391485679429024,0.823224677174288,0.607355178301656
"430",0.786697622854263,0.585939487683965,0.686318555269114
"431",0.635941230226308,0.532781348403386,0.584361289314847
"432",0.240354962646961,-0.415501560304953,-0.087573298828996
"433",0.895034081302583,-0.351271060389533,0.271881510456525
"434",-0.903336991090328,0.457944087934775,-0.222696451577776
"435",0.166729185264558,1.08694479330537,0.626836989284964
"436",-0.533017204608768,-0.125432331000893,-0.329224767804831
"437",0.336314919404685,-0.0583934905704208,0.138960714417132
"438",-0.479311362840235,-0.0390660897242717,-0.259188726282253
"439",0.579440430738032,-0.309820053491448,0.134810188623292
"440",-0.739105243235826,-1.06789346957029,-0.903499356403058
"441",0.305914648342878,-0.509110171635065,-0.101597761646093
"442",-0.745682044420391,0.277377180008118,-0.234152432206136
"443",-0.388822920620441,0.804704166113369,0.207940622746464
"444",-0.385134886950254,0.676318452834198,0.145591782941972
"445",0.0458452152088284,-0.321738721569055,-0.137946753180113
"446",-0.883812946267426,-1.61352171339082,-1.24866732982912
"447",0.695472255814821,-0.61618702737197,0.0396426142214255
"448",0.581876011099666,-0.712646223806387,-0.0653851063533605
"449",-0.0523133580572903,-0.235256784191928,-0.143785071124609
"450",0.462224435992539,-0.388351703827461,0.036936366082539
"451",-0.998405691701919,-0.58634024803786,-0.792372969869889
"452",0.937301296275109,1.15239456267095,1.04484792947303
"453",0.541739875916392,0.746396760388034,0.644068318152213
"454",-0.90435783052817,-0.565284095028768,-0.734820962778469
"455",0.458892391528934,0.161808695321276,0.310350543425105
"456",-0.580514500848949,0.315563448951948,-0.1324755259485
"457",-0.460430879145861,-1.60581725914286,-1.03312406914436
"458",-0.778100859373808,-0.383265753107651,-0.58068330624073
"459",-0.393920308444649,-0.210554096151746,-0.302237202298198
"460",-0.651376045774668,1.2483619095379,0.298492931881616
"461",0.324399314355105,-0.411734451653486,-0.0436675686491905
"462",0.486768999136984,3.07252312529317,1.77964606221508
"463",0.0991294253617525,0.149223587618749,0.124176506490251
"464",-0.18007701030001,1.06292686646228,0.441424928081135
"465",0.476946418173611,-2.4424377922357,-0.982745687031045
"466",-0.010858834721148,-0.421320701305185,-0.216089768013167
"467",0.79027757095173,0.923345121294721,0.856811346123226
"468",0.406240546610206,-0.414827445170881,-0.00429344928033751
"469",0.673248172271997,-0.0552622032257392,0.308992984523129
"470",0.832523450721055,-0.516623440671247,0.157950005024904
"471",0.180488692130893,0.0518316269872345,0.116160159559064
"472",0.504473386332393,-0.606936371903126,-0.0512314927853665
"473",0.895265602041036,-0.460779579805464,0.217243011117786
"474",0.548151234630495,0.0607278987295991,0.304439566680047
"475",0.79149889620021,-1.47509387259631,-0.34179748819805
"476",0.459660890046507,-0.793500882164619,-0.166919996059056
"477",-0.96333975950256,-0.860766714117692,-0.912053236810126
"478",-0.860994763206691,-1.85531580448226,-1.35815528384448
"479",0.674707791768014,-0.95571881988673,-0.140505514059358
"480",-0.14243572531268,1.32853556488413,0.593049919785725
"481",-0.479929810855538,0.601227476584031,0.0606488328642465
"482",-0.89687872165814,-0.706650274755065,-0.801764498206603
"483",-0.43843117216602,0.356360390656584,-0.041035390754718
"484",-0.522739757783711,-0.169067096429709,-0.34590342710671
